Year	Month	Day	Wday	D1	D2	s	week	Weather	Rain_val	rain	Event.flag	Head.count	Event_val	event	trend	ar	sale.hidden	Sale
2013	2	16	6	0	0	-20.83596469	-20.83596469	2	0.1	1.17	0	0	0	0	81.05012	-4.967949	56.41620631	57.6426002
2013	2	17	0	0	0	-13.92561112	-13.92561112	1	0	0	0	0	0	0	81.14558	-9.775641	57.44432788	49.61430936
2013	2	18	1	0	0	10.15758569	10.15758569	1	0	0	0	0	0	0	81.28878	-12.82051	78.62585569	76.08521495
2013	2	19	2	0	0	-0.188853198	-0.188853198	3	0.5	5.85	0	0	0	0	81.52744	-11.21795	75.9706368	80.26203107
2013	2	20	3	0	0	-1.58801597	-1.58801597	1	0	0	1	13900	0.507374723	30.94985812	81.67065	-8.814102	102.2183902	104.4777237
2013	2	21	4	0	0	2.866800672	2.866800672	1	0	0	0	0	0	0	81.90931	-3.205128	81.57098267	77.08146149
2013	2	22	5	0	0	14.4232433	14.4232433	1	0	0	0	0	0	0	82.00478	1.442308	97.8703313	99.46538702
2013	2	23	6	0	0	-24.6555296	-24.6555296	2	0.1	1.17	0	0	0	0	82.24344	3.525641	62.2835514	61.81372885
2013	2	24	0	0	0	-1.97820196	-1.97820196	1	0	0	0	0	0	0	82.33891	3.205128	83.56583604	89.88737766
2013	2	25	1	0	0	17.39854946	17.39854946	1	0	0	1	12700	0.431073922	26.83435163	82.43436	2.724359	129.3916201	129.2215733
2013	2	26	2	0	0	0.204820235	0.204820235	1	0	0	0	0	0	0	82.6253	1.121795	83.95191524	82.01107008
2013	2	27	3	0	0	-2.339730844	-2.339730844	1	0	0	0	0	0	0	82.72076	-0.801282	79.57974716	78.277473
2013	2	28	4	0	0	5.105398687	5.105398687	1	0	0	1	14600	0.54706543	34.4651221	82.9117	-3.044872	119.4373488	115.0501762
2013	3	1	5	0	0	6.874263531	6.874263531	2	0.1	1.17	1	21100	0.792375479	50.11774905	83.00716	-4.807693	136.3614796	142.8252367
2013	3	2	6	0	0	-30.6453839	-30.6453839	3	0.5	5.85	0	0	0	0	83.10262	-5.608974	52.6982621	53.52420137
2013	3	3	0	0	0	-9.100377973	-9.100377973	1	0	0	0	0	0	0	83.19809	-5.608974	68.48873803	65.47270265
2013	3	4	1	0	0	11.46250697	11.46250697	3	0.5	5.85	0	0	0	0	83.19809	-5.608974	94.90162297	96.89464248
2013	3	5	2	0	0	8.569436156	8.569436156	1	0	0	1	24100	0.85514719	54.94320693	83.34129	0.801282	147.6552151	151.9499757
2013	3	6	3	0	0	-10.88184859	-10.88184859	4	1	11.7	1	46200	0.989792271	63.84160145	83.38902	-0.1602564	147.8885165	145.7789541
2013	3	7	4	0	0	3.951316966	3.951316966	2	0.1	1.17	0	0	0	0	83.48449	24.35897	112.964777	111.4373325
2013	3	8	5	0	0	15.22015197	15.22015197	1	0	0	0	0	0	0	83.48449	28.6859	127.390542	127.0946019
2013	3	9	6	0	0	-18.63045032	-18.63045032	1	0	0	1	15700	0.603075647	39.35068594	83.48449	28.52564	132.7303656	122.7210047
2013	3	10	0	0	0	-8.512984578	-8.512984578	1	0	0	0	0	0	0	83.48449	20.03205	95.00355542	95.78073753
2013	3	11	1	0	0	9.116955862	9.116955862	1	0	0	1	13400	0.476912088	31.35696981	83.48449	10.73718	134.6955957	134.9084068
2013	3	12	2	0	0	2.80378107	2.80378107	1	0	0	0	0	0	0	83.43675	3.846154	90.08668507	88.77648908
2013	3	13	3	0	0	-3.843621392	-3.843621392	3	0.5	5.85	0	0	0	0	83.38902	1.602564	86.99796261	81.89199632
2013	3	14	4	0	0	7.05464446	7.05464446	1	0	0	0	0	0	0	83.29356	-1.282051	89.06615346	94.39293898
2013	3	15	5	0	0	9.388283219	9.388283219	5	1	11.7	0	0	0	0	83.24583	-3.205128	101.1289852	98.84103103
2013	3	16	6	0	0	-15.24574046	-15.24574046	3	0.5	5.85	0	0	0	0	83.19809	-3.365385	70.43696454	71.11348411
2013	3	17	0	0	0	-4.760254888	-4.760254888	3	0.5	5.85	0	0	0	0	83.00716	-3.525641	80.57126411	91.13520209
2013	3	18	1	0	0	16.94703284	16.94703284	1	0	0	1	40700	0.98024428	66.16648892	83.00716	-4.00641	162.1142718	159.1551033
2013	3	19	2	0	1	0.531323315	-5.779502193	1	0	0	0	0	0	0	82.81623	-5.288462	71.74826581	68.40457634
2013	3	20	3	1	0	-4.117346819	-4.760254888	1	0	0	1	47000	0.990727221	67.36945104	82.72076	-5.929487	139.4004692	140.1698629
2013	3	21	4	0	0	5.198881503	5.198881503	1	0	0	1	16800	0.652159695	44.50989921	82.52983	-3.685897	128.5527137	127.1257557
2013	3	22	5	0	0	17.19657905	17.19657905	3	0.5	5.85	1	13300	0.470597144	32.23590436	82.43436	-0.3205128	137.3963306	134.9328484
2013	3	23	6	0	0	-21.19888197	-21.19888197	3	0.5	5.85	0	0	0	0	82.29117	2.24359	69.18587803	71.23473573
2013	3	24	0	0	0	-8.609459423	-8.609459423	3	0.5	5.85	0	0	0	0	82.10023	2.403846	81.74461658	82.89139883
2013	3	25	1	0	0	13.12475211	13.12475211	1	0	0	1	5300	0	0	81.95704	0.801282	95.88307411	90.50994595
2013	3	26	2	0	0	4.712850227	4.712850227	1	0	0	0	0	0	0	81.71838	-2.24359	84.18764023	77.28388596
2013	3	27	3	0	0	-3.970693089	-3.970693089	2	0.1	1.17	0	0	0	0	81.57518	-4.487179	74.28730791	77.27847412
2013	3	28	4	0	0	15.98386266	15.98386266	2	0.1	1.17	0	0	0	0	81.43198	-4.00641	94.57943266	90.38208945
2013	3	29	5	0	0	7.990021378	7.990021378	1	0	0	0	0	0	0	81.14558	-3.205128	85.93047338	81.15334808
2013	3	30	6	0	0	-25.70622869	-25.70622869	1	0	0	0	0	0	0	81.05012	-1.121795	54.22209631	60.40318666
2013	3	31	0	0	0	-8.830789342	-8.830789342	1	0	0	1	39200	0.976346868	69.07654092	80.76373	0	141.0094816	141.3894023
2013	4	1	1	0	0	18.66977388	18.66977388	1	0	0	1	9800	0.194265921	13.79288037	80.57279	2.24359	115.2790343	112.5811697
2013	4	2	2	0	0	2.211001309	2.211001309	2	0.1	1.17	1	8200	0.023714439	1.689653814	80.2864	4.326923	89.68397812	93.55166872
2013	4	3	3	0	0	-2.46109584	-2.46109584	1	0	0	0	0	0	0	80.09547	3.525641	81.16001516	87.68151778
2013	4	4	4	0	0	10.05281046	10.05281046	1	0	0	0	0	0	0	79.95227	-0.801282	89.20379846	94.12934833
2013	4	5	5	0	0	11.30410718	11.30410718	2	0.1	1.17	1	107800	1	72	79.61814	-6.410256	157.6819912	152.6233836
2013	4	6	6	0	0	-19.58521382	-19.58521382	1	0	0	0	0	0	0	79.42721	-8.814102	51.02789418	47.99774906
2013	4	7	0	0	0	-4.166060497	-4.166060497	3	0.5	5.85	0	0	0	0	79.09308	-7.532051	73.2449685	74.82859878
2013	4	8	1	0	0	11.97498408	11.97498408	3	0.5	5.85	0	0	0	0	78.90215	-4.967949	91.75918508	84.93572954
2013	4	9	2	0	0	-1.008786076	-1.008786076	3	0.5	5.85	0	0	0	0	78.52029	-3.525641	79.83586292	77.92603153
2013	4	10	3	0	0	-1.320303121	-1.320303121	2	0.1	1.17	0	0	0	0	78.37709	-0.3205128	77.90627408	77.83481037
2013	4	11	4	0	0	2.233918264	2.233918264	3	0.5	5.85	0	0	0	0	78.18616	3.365385	89.63546326	89.3083726
2013	4	12	5	0	0	5.8668303	5.8668303	1	0	0	1	18900	0.729644355	53.81127122	77.8043	6.891026	144.3734275	145.4905896
2013	4	13	6	0	0	-20.49084914	-20.49084914	1	0	0	0	0	0	0	77.56564	9.935898	67.01068886	67.92659969
2013	4	14	0	0	0	-13.40371677	-13.40371677	1	0	0	1	16000	0.617110998	45.82049159	77.18377	10.89744	120.4979848	124.951291
2013	4	15	1	0	0	13.92369229	13.92369229	3	0.5	5.85	0	0	0	0	76.99284	8.173077	104.9396093	104.6742501
2013	4	16	2	0	0	1.412210043	1.412210043	3	0.5	5.85	1	3000	0	0	76.61098	1.602564	85.47575404	81.32646346
2013	4	17	3	0	0	-5.96533846	-5.96533846	1	0	0	0	0	0	0	76.42004	-3.685897	66.76880454	66.16365905
2013	4	18	4	0	0	13.09159031	13.09159031	3	0.5	5.85	1	15400	0.588525818	44.28656779	76.22912	-3.846154	135.6111241	134.5628339
2013	4	19	5	0	0	11.26023782	11.26023782	2	0.1	1.17	1	29900	0.927783076	70.0476222	75.75179	-1.76282	156.46683	156.6647778
2013	4	20	6	0	0	-14.31318058	-14.31318058	3	0.5	5.85	0	0	0	0	75.56086	4.647436	71.74511542	79.1500664
2013	4	21	0	0	0	-9.453684196	-9.453684196	1	0	0	1	21100	0.792375479	60.2205364	75.179	9.775641	135.7214932	138.5547935
2013	4	22	1	0	0	10.28287623	10.28287623	2	0.1	1.17	0	0	0	0	74.94033	9.615385	96.00859123	104.956493
2013	4	23	2	0	0	3.493843934	3.493843934	3	0.5	5.85	0	0	0	0	74.70167	4.807693	88.85320693	94.42344619
2013	4	24	3	0	0	1.219552524	1.219552524	1	0	0	1	28800	0.917591779	70.42516901	74.31981	1.602564	147.5670955	156.5374682
2013	4	25	4	0	0	17.42310019	17.42310019	1	0	0	0	0	0	0	74.12888	-4.487179	87.06480119	80.24205669
2013	4	26	5	0	0	7.560216515	7.560216515	2	0.1	1.17	1	55900	0.996817121	77.00412257	73.69929	-8.173077	151.2605521	147.7233522
2013	4	27	6	0	0	-20.73371943	-20.73371943	1	0	0	0	0	0	0	73.50835	-7.051282	45.72334857	42.94192684
2013	4	28	0	0	0	-4.68891477	-4.68891477	1	0	0	1	33700	0.954230219	74.1913995	73.1265	-3.044872	139.5841127	138.0337073
2013	4	29	1	1	0	12.9664809	-4.68891477	1	0	0	1	12000	0.381219007	29.73508258	72.88783	2.083333	100.0173308	98.13643413
2013	4	30	2	1	0	1.250625504	-4.68891477	1	0	0	0	0	0	0	72.6969	4.166667	72.17465223	74.46728227
2013	5	1	3	1	0	-8.111436434	-4.68891477	1	0	0	0	0	0	0	72.31503	2.564103	70.19021823	63.88447248
2013	5	2	4	1	0	5.485366952	-4.68891477	1	0	0	1	25300	0.87457457	68.87274741	72.12411	-1.442308	134.8656346	132.2283088
2013	5	3	5	1	0	10.96098437	-4.68891477	1	0	0	0	0	0	0	71.74224	-3.685897	63.36742823	60.58335712
2013	5	4	6	0	0	-20.32710999	-20.32710999	2	0.1	1.17	1	14500	0.541597397	42.92159373	71.55132	-1.76282	93.55298374	91.68079011
2013	5	5	0	0	0	-2.551032825	-2.551032825	4	1	11.7	1	11700	0.358536836	28.50367843	71.16945	-0.6410257	108.1810699	105.15907
2013	5	6	1	1	0	9.752240642	-2.551032825	1	0	0	0	0	0	0	70.97852	-0.3205128	68.10697437	74.12260973
2013	5	7	2	0	0	-4.304201203	-4.304201203	1	0	0	0	0	0	0	70.78759	-0.1602564	66.3231324	70.16749856
2013	5	8	3	0	0	-0.914267706	-0.914267706	3	0.5	5.85	1	2800	0	0	70.45346	1.282051	76.67124329	77.86299841
2013	5	9	4	0	0	6.152184865	6.152184865	1	0	0	0	0	0	0	70.31026	2.884615	79.34705986	72.27191916
2013	5	10	5	0	0	10.8826144	10.8826144	1	0	0	1	10100	0.222756664	17.98760061	69.97614	3.044872	101.891227	116.5600989
2013	5	11	6	0	0	-17.45772735	-17.45772735	1	0	0	0	0	0	0	69.88067	2.403846	54.82678865	59.50191744
2013	5	12	0	0	0	-20.62669582	-20.62669582	1	0	0	0	0	0	0	69.73747	0.3205128	49.43128698	55.60070959
2013	5	13	1	0	0	9.385366989	9.385366989	1	0	0	1	22100	0.815854281	66.49212389	69.49881	-3.205128	142.1711729	132.7142493
2013	5	14	2	0	0	1.386192687	1.386192687	2	0.1	1.17	1	62600	0.998579026	81.6338354	69.35561	-7.532051	146.0135871	144.9003306
2013	5	15	3	0	0	-0.478837937	-0.478837937	3	0.5	5.85	0	0	0	0	69.16468	-9.615385	64.92045706	68.7610947
2013	5	16	4	0	0	5.555973615	5.555973615	1	0	0	0	0	0	0	69.06921	-11.21795	63.40723362	65.34700191
2013	5	17	5	0	0	7.67944615	7.67944615	4	1	11.7	0	0	0	0	68.87828	-9.294871	78.96285515	82.00852031
2013	5	18	6	0	0	-18.50973554	-18.50973554	1	0	0	0	0	0	0	68.78281	-5.929487	44.34358746	47.2961805
2013	5	19	0	0	0	-8.922215294	-8.922215294	1	0	0	0	0	0	0	68.68735	-3.205128	56.56000671	54.38430294
2013	5	20	1	0	0	12.04211526	12.04211526	1	0	0	0	0	0	0	68.59189	-3.365385	77.26862026	76.01477077
2013	5	21	2	0	0	6.626281748	6.626281748	1	0	0	0	0	0	0	68.49642	-3.685897	71.43680475	66.80545783
2013	5	22	3	0	0	-5.068881841	-5.068881841	3	0.5	5.85	0	0	0	0	68.40096	-3.525641	65.65643716	71.09361618
2013	5	23	4	0	0	1.603194866	1.603194866	1	0	0	1	22300	0.820221315	68.89859047	68.40096	-2.564103	136.3386423	126.6188463
2013	5	24	5	0	0	6.579949613	6.579949613	1	0	0	0	0	0	0	68.30549	-2.24359	72.64184961	71.23874742
2013	5	25	6	0	0	-24.09573115	-24.09573115	2	0.1	1.17	0	0	0	0	68.30549	-2.724359	42.65539985	46.71578763
2013	5	26	0	0	0	-14.55060232	-14.55060232	2	0.1	1.17	0	0	0	0	68.30549	-2.724359	52.20052868	51.16201025
2013	5	27	1	0	0	11.40311554	11.40311554	3	0.5	5.85	1	24000	0.853398409	72.53886474	68.25776	-2.884615	155.1651253	162.4189119
2013	5	28	2	0	0	9.243842922	9.243842922	2	0.1	1.17	0	0	0	0	68.25776	-4.166667	74.50493592	78.71240181
2013	5	29	3	0	0	-3.298040263	-3.298040263	1	0	0	1	9000	0.113080275	9.668363508	68.25776	-5.769231	68.85885225	64.53016313
2013	5	30	4	0	0	9.708948497	9.708948497	1	0	0	0	0	0	0	68.25776	-4.967949	72.9987595	72.69937046
2013	5	31	5	0	0	7.289614699	7.289614699	3	0.5	5.85	0	0	0	0	68.30549	-3.365385	78.0797197	78.13737547
2013	6	1	6	0	0	-20.88657913	-20.88657913	1	0	0	1	18100	0.70240294	60.58225355	68.30549	1.442308	109.4434724	110.7890297
2013	6	2	0	0	0	-6.73562015	-6.73562015	3	0.5	5.85	0	0	0	0	68.30549	5.929487	73.34935685	70.70855432
2013	6	3	1	0	0	10.18016262	10.18016262	3	0.5	5.85	1	4500	0	0	68.40096	6.25	90.68112262	87.59575341
2013	6	4	2	0	0	5.141050406	5.141050406	3	0.5	5.85	0	0	0	0	68.40096	5.288462	84.68047241	83.36860983
2013	6	5	3	0	0	-0.123810486	-0.123810486	1	0	0	0	0	0	0	68.49642	7.692307	76.06491651	80.62665237
2013	6	6	4	0	0	4.069080418	4.069080418	2	0.1	1.17	0	0	0	0	68.59189	9.134615	82.96558542	88.58363835
2013	6	7	5	0	0	8.612165432	8.612165432	1	0	0	0	0	0	0	68.59189	12.01923	89.22328543	86.20568686
2013	6	8	6	0	0	-10.56873045	-10.56873045	2	0.1	1.17	0	0	0	0	68.68735	6.25	65.53861955	65.81523652
2013	6	9	0	0	0	-9.770197345	-9.770197345	3	0.5	5.85	1	22100	0.815854281	71.99914028	68.78281	-4.00641	132.8553429	127.8520508
2013	6	10	1	0	0	11.62647734	11.62647734	2	0.1	1.17	1	25200	0.873060322	77.26583852	68.87828	-12.66026	146.2803359	142.4894417
2013	6	11	2	0	0	1.781815901	1.781815901	3	0.5	5.85	0	0	0	0	68.97375	-13.94231	62.6632559	59.60607683
2013	6	12	3	0	0	-5.172827522	-5.172827522	4	1	11.7	1	18400	0.712926107	63.45042352	69.16468	-10.89744	128.244836	121.6612247
2013	6	13	4	0	0	2.892096225	2.892096225	1	0	0	0	0	0	0	69.21241	-4.326923	67.77758323	57.74050814
2013	6	14	5	0	0	7.157059274	7.157059274	2	0.1	1.17	1	25200	0.873060322	78.13889884	69.26014	0.4807692	156.2068673	160.046878
2013	6	15	6	0	0	-16.34415064	-16.34415064	3	0.5	5.85	1	19800	0.757321957	67.96964563	69.45107	2.083333	129.009898	131.0387046
2013	6	16	0	0	0	-12.94425133	-12.94425133	2	0.1	1.17	0	0	0	0	69.54654	2.24359	60.01587867	55.85729927
2013	6	17	1	0	0	14.26994165	14.26994165	2	0.1	1.17	1	26200	0.887415317	80.08923238	69.73747	2.564103	167.830747	172.6211259
2013	6	18	2	0	0	7.626381959	7.626381959	3	0.5	5.85	0	0	0	0	69.83294	1.923077	85.23239896	94.28599522
2013	6	19	3	0	0	1.73111584	1.73111584	3	0.5	5.85	1	51200	0.994400719	89.74466488	70.02386	0	167.3496407	154.5995683
2013	6	20	4	0	0	6.04498721	6.04498721	2	0.1	1.17	0	0	0	0	70.11933	-1.76282	75.57149721	81.32277261
2013	6	21	5	0	0	9.542712596	9.542712596	3	0.5	5.85	1	32600	0.947770834	85.06243232	70.2148	-2.403846	168.2660989	174.4055672
2013	6	22	6	0	0	-24.315574	-24.315574	2	0.1	1.17	0	0	0	0	70.26253	-1.76282	45.354136	46.11465182
2013	6	23	0	0	0	-9.07424856	-9.07424856	2	0.1	1.17	0	0	0	0	70.50119	-0.801282	61.79565944	59.18024039
2013	6	24	1	0	0	10.66953726	10.66953726	1	0	0	1	16700	0.647960391	57.66847478	70.69212	-1.76282	137.267312	131.7593452
2013	6	25	2	0	0	2.62517417	2.62517417	2	0.1	1.17	0	0	0	0	70.83532	-1.76282	72.86767417	68.46902276
2013	6	26	3	0	0	-5.316039019	-5.316039019	1	0	0	1	8200	0.023714439	2.098727895	70.93079	2.403846	70.11732488	66.93382359
2013	6	27	4	0	0	9.11614048	9.11614048	1	0	0	0	0	0	0	71.12172	5.448718	85.68657848	75.15692133
2013	6	28	5	0	0	14.55667828	14.55667828	2	0.1	1.17	1	21200	0.794852159	69.94698999	71.21719	12.82051	169.7113683	166.4800765
2013	6	29	6	0	0	-15.69645559	-15.69645559	3	0.5	5.85	1	12800	0.43786031	38.42224224	71.45585	16.1859	116.2175366	121.1515038
2013	6	30	0	0	0	-0.00097793	-0.00097793	2	0.1	1.17	0	0	0	0	71.55132	12.01923	84.73957207	80.96507134
2013	7	1	1	0	0	12.3915624	12.3915624	3	0.5	5.85	1	41200	0.98139513	85.62672512	71.78998	4.807693	180.4659605	188.2919848
2013	7	2	2	0	0	-0.302185274	-0.302185274	2	0.1	1.17	1	6100	0	0	71.88544	1.442308	74.19556273	73.94531642
2013	7	3	3	0	0	-3.20928346	-3.20928346	3	0.5	5.85	0	0	0	0	71.9809	-2.564103	72.05751354	72.61265707
2013	7	4	4	0	0	0.088320444	0.088320444	2	0.1	1.17	0	0	0	0	72.21957	-3.044872	70.43301844	72.81037367
2013	7	5	5	0	0	12.21969262	12.21969262	1	0	0	0	0	0	0	72.36277	-2.564103	82.01835962	77.32334009
2013	7	6	6	0	0	-21.70269253	-21.70269253	1	0	0	0	0	0	0	72.5537	-3.685897	47.16511047	43.29488237
2013	7	7	0	0	0	-7.375953006	-7.375953006	2	0.1	1.17	1	12700	0.431073922	36.96458879	72.6969	-4.326923	99.12861279	97.01082045
2013	7	8	1	0	0	10.52475926	10.52475926	1	0	0	0	0	0	0	72.93556	-4.00641	79.45390926	88.31830673
2013	7	9	2	0	0	-3.523938145	-3.523938145	2	0.1	1.17	0	0	0	0	73.03103	-2.884615	67.79247685	69.92523015
2013	7	10	3	0	0	-2.753666715	-2.753666715	1	0	0	1	21200	0.794852159	67.56243351	73.17422	-2.403846	135.5791408	135.1067899
2013	7	11	4	0	0	1.187021875	1.187021875	1	0	0	0	0	0	0	73.41289	-3.525641	71.07427088	65.49129371
2013	7	12	5	0	0	15.28802478	15.28802478	3	0.5	5.85	0	0	0	0	73.55608	-4.00641	90.68769478	90.25051904
2013	7	13	6	0	0	-27.31743885	-27.31743885	2	0.1	1.17	0	0	0	0	73.79475	-3.365385	44.28192615	46.2445566
2013	7	14	0	0	0	-9.567507777	-9.567507777	1	0	0	0	0	0	0	73.89021	-2.564103	61.75859922	59.95548838
2013	7	15	1	1	0	13.43192711	-9.567507777	3	0.5	5.85	1	14900	0.563081286	47.15805772	74.08115	-0.801282	116.7204179	112.2804961
2013	7	16	2	0	0	-4.078470052	-4.078470052	3	0.5	5.85	1	11300	0.326995362	27.30411273	74.31981	1.442308	104.8377607	100.1056779
2013	7	17	3	0	0	2.696221259	2.696221259	3	0.5	5.85	0	0	0	0	74.46301	2.884615	85.89384626	84.79428848
2013	7	18	4	0	0	3.058643236	3.058643236	1	0	0	1	13600	0.489316896	40.61330238	74.94033	1.76282	120.3750956	122.0861962
2013	7	19	5	0	0	9.674678835	9.674678835	1	0	0	1	24200	0.856875111	70.9064154	74.84487	-2.403846	153.0221182	157.8717389
2013	7	20	6	0	0	-19.34667158	-19.34667158	3	0.5	5.85	0	0	0	0	75.13126	-7.532051	54.10253742	47.42527172
2013	7	21	0	0	0	-10.34857543	-10.34857543	3	0.5	5.85	1	28500	0.914570805	75.2234487	75.22673	-11.21795	134.7336533	130.7292559
2013	7	22	1	0	0	7.456193872	7.456193872	4	1	11.7	0	0	0	0	75.41766	-8.333333	86.24052087	76.00653915
2013	7	23	2	0	0	3.637351713	3.637351713	3	0.5	5.85	1	24600	0.863583127	70.59792064	75.70406	-0.1602564	155.629076	156.179357
2013	7	24	3	0	0	-4.996893833	-4.996893833	1	0	0	0	0	0	0	75.79952	1.602564	72.40519017	75.98569204
2013	7	25	4	0	0	8.626001494	8.626001494	3	0.5	5.85	1	66900	0.999154353	81.18129117	76.08592	8.493589	180.2368017	181.5074047
2013	7	26	5	0	0	9.681108549	9.681108549	2	0.1	1.17	0	0	0	0	76.27685	11.85897	98.98692855	105.1307395
2013	7	27	6	0	0	-23.82900132	-23.82900132	2	0.1	1.17	0	0	0	0	76.56325	8.814102	62.71835068	65.63537071
2013	7	28	0	0	0	-9.378537434	-9.378537434	1	0	0	1	33800	0.954776249	76.85948803	76.70644	6.25	150.4373906	147.5017667
2013	7	29	1	0	0	14.19775727	14.19775727	3	0.5	5.85	1	19600	0.751427077	60.30202295	76.84964	0.9615384	158.1609586	165.3942854
2013	7	30	2	0	0	2.969287197	2.969287197	1	0	0	0	0	0	0	77.13604	-0.9615384	79.1437888	81.36075897
2013	7	31	3	0	0	-3.135736361	-3.135736361	2	0.1	1.17	0	0	0	0	77.32697	0.1602564	75.52149004	78.41122447
2013	8	1	4	0	0	-1.191176286	-1.191176286	3	0.5	5.85	0	0	0	0	77.61337	1.282051	83.55424471	78.94506989
2013	8	2	5	0	0	17.50577453	17.50577453	1	0	0	0	0	0	0	77.8043	1.76282	97.07289453	95.826261
2013	8	3	6	0	0	-20.15975871	-20.15975871	1	0	0	1	10900	0.293902973	23.2183349	78.09069	1.76282	82.91208619	76.80259296
2013	8	4	0	0	0	-12.45599076	-12.45599076	3	0.5	5.85	1	99700	0.999989658	78.7491856	78.28162	0.6410257	151.0658405	150.7031423
2013	8	5	1	0	0	10.79323904	10.79323904	1	0	0	1	24900	0.86840701	68.1699503	78.42482	-1.76282	155.6251893	162.4496956
2013	8	6	2	0	0	3.045022251	3.045022251	1	0	0	0	0	0	0	78.75895	-4.166667	77.63730525	75.34965015
2013	8	7	3	0	0	-8.973405533	-8.973405533	1	0	0	1	10700	0.276751499	21.58661695	78.90215	-5.288462	86.22689942	86.55290051
2013	8	8	4	0	0	9.469234529	9.469234529	3	0.5	5.85	0	0	0	0	79.23627	-4.487179	90.06832553	93.98822721
2013	8	9	5	0	0	12.68733091	12.68733091	4	1	11.7	0	0	0	0	79.42721	-1.76282	102.0517209	94.11318055
2013	8	10	6	0	0	-15.18893181	-15.18893181	1	0	0	1	18400	0.712926107	55.07354176	79.5704	1.602564	121.0575739	114.2107524
2013	8	11	0	0	0	-5.055842918	-5.055842918	1	0	0	1	13400	0.476912088	36.7222308	79.90453	4.487179	116.0580969	111.4204979
2013	8	12	1	0	0	9.448237604	9.448237604	2	0.1	1.17	0	0	0	0	80.09547	3.044872	93.7585796	95.2627874
2013	8	13	2	0	0	0.038869033	0.038869033	1	0	0	0	0	0	0	80.4296	2.24359	82.71205903	83.11440376
2013	8	14	3	0	0	-6.88206469	-6.88206469	1	0	0	0	0	0	0	80.62052	-0.4807692	73.25768611	79.49142026
2013	8	15	4	0	0	5.153188287	5.153188287	1	0	0	1	13800	0.501427533	38.10849249	80.95465	-0.1602564	124.0560744	117.8838289
2013	8	16	5	0	0	15.47741925	15.47741925	3	0.5	5.85	0	0	0	0	81.14558	-1.923077	100.5499222	98.35457577
2013	8	17	6	0	0	-12.83117195	-12.83117195	1	0	0	0	0	0	0	81.33652	-3.846154	64.65919405	54.15122428
2013	8	18	0	0	0	-5.286362417	-5.286362417	2	0.1	1.17	1	9200	0.134113096	10.09201047	81.67065	-4.807693	82.83860506	90.93238591
2013	8	19	1	0	0	4.280249321	4.280249321	1	0	0	0	0	0	0	81.86157	-5.769231	80.37258832	85.79423078
2013	8	20	2	0	0	5.287512425	5.287512425	2	0.1	1.17	0	0	0	0	82.24344	-5.128205	83.57274742	80.36874289
2013	8	21	3	0	0	1.245075048	1.245075048	1	0	0	1	17600	0.684000176	51.64201329	82.38663	-3.044872	132.2288463	130.9647472
2013	8	22	4	0	0	9.069680577	9.069680577	1	0	0	0	0	0	0	82.76849	0	91.83817058	91.16402421
2013	8	23	5	0	0	8.280278548	8.280278548	2	0.1	1.17	0	0	0	0	82.95943	2.724359	95.13406755	104.1108475
2013	8	24	6	0	0	-15.74195793	-15.74195793	3	0.5	5.85	1	19900	0.760216765	57.96652836	83.15036	3.685897	134.9108274	135.102811
2013	8	25	0	0	0	-6.082074168	-6.082074168	3	0.5	5.85	0	0	0	0	83.48449	4.00641	87.25882583	89.32381728
2013	8	26	1	0	0	14.25062634	14.25062634	1	0	0	0	0	0	0	83.67542	4.487179	102.4132253	105.911086
2013	8	27	2	0	0	0.474371189	0.474371189	3	0.5	5.85	0	0	0	0	84.05728	5.288462	95.67011319	99.11906791
2013	8	28	3	0	0	0.483567111	0.483567111	1	0	0	1	8400	0.046866508	3.620437733	84.24821	5.769231	94.12144584	85.76614852
2013	8	29	4	0	0	7.046367538	7.046367538	1	0	0	0	0	0	0	84.43914	4.647436	96.13294354	99.83318508
2013	8	30	5	0	0	11.42891895	11.42891895	3	0.5	5.85	1	2200	0	0	84.821	0.6410257	102.7409447	98.12032016
2013	8	31	6	0	0	-14.05160761	-14.05160761	3	0.5	5.85	0	0	0	0	85.01193	-4.807693	72.00262939	71.84418652
2013	9	1	0	0	0	-5.971106493	-5.971106493	1	0	0	0	0	0	0	85.39379	-9.134615	70.28806851	60.6491036
2013	9	2	1	0	0	0.103830026	0.103830026	2	0.1	1.17	1	14000	0.513250974	40.29020147	85.58472	-6.730769	120.4179825	121.4894976
2013	9	3	2	0	0	0.293830204	0.293830204	1	0	0	0	0	0	0	85.96659	-4.487179	81.7732412	76.74804688
2013	9	4	3	0	0	-8.849625183	-8.849625183	1	0	0	0	0	0	0	86.15752	1.602564	78.91045882	68.01569136
2013	9	5	4	0	0	8.955166583	8.955166583	3	0.5	5.85	1	16700	0.647960391	51.35086097	86.34845	5.448718	157.9531956	149.5904499
2013	9	6	5	0	0	9.929601957	9.929601957	1	0	0	0	0	0	0	86.73031	4.00641	100.666322	93.56271128
2013	9	7	6	0	0	-16.39478079	-16.39478079	3	0.5	5.85	1	23600	0.846189603	67.48362083	86.92124	-0.9615384	142.8985416	145.6511998
2013	9	8	0	0	0	-7.128686639	-7.128686639	1	0	0	1	17000	0.660408631	52.83269045	87.3031	-4.00641	129.0006938	130.5528597
2013	9	9	1	0	0	11.68816127	11.68816127	1	0	0	1	21100	0.792375479	63.58813219	87.49403	-8.814102	153.9562215	157.381591
